ts,host,git,np,dist,cipher,run,time,rc,logfile
2025-10-07T19:16:37Z,Desktop-EZ,1d2ca7a,4,block,late,1,54.297764,0
results/.last_run_np_4_block_late_r1.log,,,,,,,,
2025-10-07T19:17:30Z,Desktop-EZ,1d2ca7a,4,block,late,2,52.892990,0
results/.last_run_np_4_block_late_r2.log,,,,,,,,
2025-10-07T19:18:22Z,Desktop-EZ,1d2ca7a,4,block,late,3,52.893745,0
results/.last_run_np_4_block_late_r3.log,,,,,,,,
2025-10-07T19:19:15Z,Desktop-EZ,1d2ca7a,4,block,late,4,52.720471,0
results/.last_run_np_4_block_late_r4.log,,,,,,,,
2025-10-07T19:20:07Z,Desktop-EZ,1d2ca7a,4,block,late,5,53.167035,0
results/.last_run_np_4_block_late_r5.log,,,,,,,,
2025-10-07T19:20:59Z,Desktop-EZ,1d2ca7a,4,interleaved,early,1,0.626271,0
results/.last_run_np_4_interleaved_early_r1.log,,,,,,,,
2025-10-07T19:21:00Z,Desktop-EZ,1d2ca7a,4,interleaved,early,2,0.608657,0
results/.last_run_np_4_interleaved_early_r2.log,,,,,,,,
2025-10-07T19:21:01Z,Desktop-EZ,1d2ca7a,4,interleaved,early,3,0.660511,0
results/.last_run_np_4_interleaved_early_r3.log,,,,,,,,
2025-10-07T19:21:02Z,Desktop-EZ,1d2ca7a,4,interleaved,early,4,0.631298,0
results/.last_run_np_4_interleaved_early_r4.log,,,,,,,,
2025-10-07T19:21:03Z,Desktop-EZ,1d2ca7a,4,interleaved,early,5,0.659939,0
results/.last_run_np_4_interleaved_early_r5.log,,,,,,,,
2025-10-07T19:21:04Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,1,27.082824,0
results/.last_run_np_4_interleaved_middle_r1.log,,,,,,,,
2025-10-07T19:21:31Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,2,27.302207,0
results/.last_run_np_4_interleaved_middle_r2.log,,,,,,,,
2025-10-07T19:21:58Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,3,27.619373,0
results/.last_run_np_4_interleaved_middle_r3.log,,,,,,,,
2025-10-07T19:22:26Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,4,27.822396,0
results/.last_run_np_4_interleaved_middle_r4.log,,,,,,,,
2025-10-07T19:22:53Z,Desktop-EZ,1d2ca7a,4,interleaved,middle,5,27.376998,0
results/.last_run_np_4_interleaved_middle_r5.log,,,,,,,,
2025-10-07T19:23:20Z,Desktop-EZ,1d2ca7a,4,interleaved,late,1,54.385339,0
results/.last_run_np_4_interleaved_late_r1.log,,,,,,,,
2025-10-07T19:24:14Z,Desktop-EZ,1d2ca7a,4,interleaved,late,2,54.635690,0
results/.last_run_np_4_interleaved_late_r2.log,,,,,,,,
2025-10-07T19:25:07Z,Desktop-EZ,1d2ca7a,4,interleaved,late,3,54.623983,0
results/.last_run_np_4_interleaved_late_r3.log,,,,,,,,
2025-10-07T19:26:02Z,Desktop-EZ,1d2ca7a,4,interleaved,late,4,70.429932,0
results/.last_run_np_4_interleaved_late_r4.log,,,,,,,,
2025-10-07T19:27:11Z,Desktop-EZ,1d2ca7a,4,interleaved,late,5,54.276188,0
results/.last_run_np_4_interleaved_late_r5.log,,,,,,,,
2025-10-07T19:28:05Z,Desktop-EZ,1d2ca7a,4,dynamic,early,1,0.733117,0
results/.last_run_np_4_dynamic_early_r1.log,,,,,,,,
2025-10-07T19:28:06Z,Desktop-EZ,1d2ca7a,4,dynamic,early,2,0.798305,0
results/.last_run_np_4_dynamic_early_r2.log,,,,,,,,
2025-10-07T19:28:07Z,Desktop-EZ,1d2ca7a,4,dynamic,early,3,0.729950,0
results/.last_run_np_4_dynamic_early_r3.log,,,,,,,,
2025-10-07T19:28:08Z,Desktop-EZ,1d2ca7a,4,dynamic,early,4,0.754216,0
results/.last_run_np_4_dynamic_early_r4.log,,,,,,,,
2025-10-07T19:28:09Z,Desktop-EZ,1d2ca7a,4,dynamic,early,5,0.751323,0
results/.last_run_np_4_dynamic_early_r5.log,,,,,,,,
2025-10-07T19:28:10Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,1,33.356553,0
results/.last_run_np_4_dynamic_middle_r1.log,,,,,,,,
2025-10-07T19:28:43Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,2,33.582830,0
results/.last_run_np_4_dynamic_middle_r2.log,,,,,,,,
2025-10-07T19:29:17Z,Desktop-EZ,1d2ca7a,4,dynamic,middle,3,33.509176,0
